book,chapter,verse,issues
JDG,21,8,"mistranslation: The Hebrew phrase 'מִיָּבֵישׁ גִּלְעָד' means 'from Jabesh-gilead' (a place name). The Chinese renders it as '約別士人基列' which appears to be a garbled transliteration, splitting 'Jabesh' into '約別士' and adding '人' (people) incorrectly, and rendering 'Gilead' as '基列'. This misrepresents the proper name 'Jabesh-gilead' and could confuse the reader about the place name."
JDG,21,9,"name_swap: The Hebrew 'יָבֵשׁ גִּלְעָד' (Jabesh-gilead) is rendered as '約別士人基列' — '約別' is not the standard transliteration for 'Jabesh' (usually '雅比'), and the order/grouping '約別士人基列' misplaces the gentilic '士人' (inhabitants) and the place name '基列' (Gilead), potentially confusing the reader about the identity of the place. The correct rendering should be '雅比基列' or '基列雅比'."
JDG,21,10,"name_swap: The Hebrew place name is יָבֵשׁ גִּלְעָד (Jabesh-gilead), but the Chinese renders it as '約別士人的基列居民' (the Gilead inhabitants of the people of Yabesh?). The name '約別士' appears to be a garbled or incorrect rendering of 'Jabesh' (יָבֵשׁ), and the phrase '基列居民' (Gilead inhabitants) misplaces the construct relationship: the Hebrew means 'the inhabitants of Jabesh-gilead' (יֹשְׁבֵי יָבֵשׁ גִּלְעָד), not 'Gilead inhabitants of the people of Yabesh'. This changes the identity of the target."
JDG,21,24,"mistranslation: Hebrew 'לְשִׁבְטוֹ' means 'to/according to his tribe', but Chinese renders '按著自己的杖' ('according to his own staff/rod'), which misinterprets 'שֵׁבֶט' (tribe) as '杖' (staff/rod). This changes the meaning from tribal affiliation to a physical object."
RUT,1,5,"name_swap: The Hebrew names are מַחְלוֹן (Mahlon) and כִלְיוֹן (Chilion); the Chinese renders them as 瑪倫 and 基利約他拿, which garbles the second name (基利約他拿 is not a recognizable transliteration of כִלְיוֹן) and adds an extra element '他拿' not in the Hebrew."
RUT,1,9,"mistranslation: The Hebrew phrase 'וּמְצֶאןָ מְנוּחָה אִשָּׁה בֵּית אִישָׁהּ' means 'and may you find rest, each of you in the house of her husband' — the subject is the women (Naomi's daughters-in-law) finding rest, not '得妻子' (obtain a wife). The Chinese rendering '各在丈夫的家中得妻子' incorrectly adds '得妻子' (obtain a wife), which is not in the Hebrew and changes the meaning: the Hebrew says the women will find rest in their husbands' houses, not that they will obtain wives. This is a substantive addition/mistranslation."
RUT,4,9,"name_swap: The Hebrew has 'כִלְיוֹן וּמַחְלוֹן' (Chilion and Mahlon), but the Chinese renders '基利約他拿和瑪倫' — '基利約他拿' appears to be a garbled/incorrect rendering of 'כִלְיוֹן' (Chilion), introducing an extra element '他拿' not in the Hebrew name."
RUT,4,16,"mistranslation: Hebrew הַיֶּלֶד is masculine singular ('the boy/child'), but Chinese renders it as 那兒女 ('that child', gender-neutral or plural-sounding). This changes the gender/number of the referent."
1SA,1,1,"mistranslation: The Hebrew name תֹּחוּ (Tohu) is transliterated as '虛空' (meaning 'emptiness/void') instead of being kept as a proper name. This changes the proper name into a common noun, altering the genealogy."
1SA,1,18,"mistranslation: The Hebrew phrase וּפָנֶיהָ לֹא הָיוּ לָהּ עוֹד (literally 'and her face was no longer [sad] to her') means her countenance was no longer downcast/sad. The Chinese '她的面不再有' ('her face no longer had') is incomplete and omits the implied object (sadness), making it unclear or factually different from the Hebrew meaning."
1SA,2,10,"mistranslation: The Hebrew 'יֵחַתּוּ מריבו עלו' (His adversaries shall be shattered/smashed) is rendered as '必為他們的爭辯而震怒' (will be angry for their disputes), which changes the subject and meaning. The Hebrew subject is the adversaries being shattered, not YHWH being angry. The phrase 'עלו' (against him) is also not reflected."
1SA,2,32,"mistranslation: Hebrew 'צַר מָעוֹן' means 'an enemy of your dwelling' or 'a foe in your habitation' (referring to a person who is an adversary in your house), not '以惡眼看待居所' ('look with an evil eye at the dwelling'). The Chinese renders 'צַר' as 'evil eye' (惡眼) and 'מָעוֹן' as '居所' (dwelling), but the Hebrew phrase is a construct chain meaning 'enemy of your habitation' — a person, not an action of looking. This changes the meaning: the Hebrew says 'you will look at an enemy in your dwelling' (i.e., you will see an adversary in your household), whereas the Chinese says 'you will look with an evil eye at the dwelling.'"
1SA,4,14,"omission: The Hebrew text does not mention '人從城中上來' (people coming up from the city). The Hebrew says 'וְהָאִישׁ מִהַר וַיָּבֹא וַיַּגֵּד לְעֵלִי' — 'and the man hurried and came and told Eli.' The Chinese adds '從城中上來' (came up from the city), which is not in the Hebrew. This is an addition of a location detail not present in the source."
1SA,5,6,"name_swap: The Hebrew text says 'the Ashdodites' (אֶת הָאַשְׁדּוֹדִים), but the Chinese renders '亞實基倫人' (the Ashkelonites). Ashdod (亞實突) and Ashkelon (亞實基倫) are two different Philistine cities; this is a name swap."
1SA,6,9,"name_swap: The Hebrew place name is בֵּית שֶׁמֶשׁ (Beth Shemesh), but the Chinese renders it as 別是梅沙城, which appears to be a different name (possibly confusing with Beersheba)."
1SA,6,15,"name_swap: The Hebrew place name is בֵּית שֶׁמֶשׁ (Beth-shemesh), but the Chinese renders it as 別是梅沙 (Beersheba), a different location."
1SA,7,3,"mistranslation: The Hebrew 'וְהָעַשְׁתָּרוֹת' refers to the Ashtaroth (Ashtoreth idols/goddesses), but the Chinese renders it as '阿實突女神廟' (temple of the goddess of Ashdod), which introduces a place name (Ashdod) not present in the Hebrew and changes the meaning from the idols/Ashtaroth to a specific temple."
1SA,7,11,"name_swap: The Hebrew place name is בֵּית כָּר (Beth-car), but the Chinese renders it as 別是卡 (Beersheba-like name), which swaps the place name for a different one."
1SA,7,12,"mistranslation: The Hebrew 'הַשֵּׁן' (ha-Shen) is a place name, 'the Shen' (a location near Mizpah), not '象牙' (ivory). The Chinese rendering '象牙' (ivory) is a mistranslation of the proper name, which would mislead a reader into thinking it refers to ivory rather than a place."
1SA,8,20,"mistranslation: The Hebrew 'וְיָצָא לְפָנֵינוּ' means 'and he will go out before us' (i.e., lead us into battle), but the Chinese '領我們出現在我們面前' says 'lead us to appear before us,' which reverses the direction and changes the meaning. The king goes out before the people, not the people appearing before themselves."
1SA,9,1,"mistranslation: The Hebrew 'אִישׁ מבן ימין' means 'a man of Benjamin' (i.e., from the tribe of Benjamin), not 'a son of the right side' (右邊的兒子). The Chinese mistranslates the tribal name 'Benjamin' as a literal phrase 'right side'.; name_swap: The Hebrew genealogy lists 'בֶּן אֲבִיאֵל' (son of Abiel), 'בֶּן צְרוֹר' (son of Zeror), 'בֶּן בְּכוֹרַת' (son of Bechorath), 'בֶּן אֲפִיחַ' (son of Aphiah), and 'בֶּן אִישׁ יְמִינִי' (son of a Benjamite). The Chinese renders these as '亞別的兒子' (son of Abel), '小捆子的兒子' (son of a small bundle), '初熟之物的兒子' (son of firstfruits), '亞非雅的兒子' (son of Aphiah), and '右邊之人的兒子' (son of a right-side person). The names 'Abiel' (אֲבִיאֵל) is mistranslated as '亞別' (Abel), 'Zeror' (צְרוֹר) is mistranslated as '小捆子' (small bundle), 'Bechorath' (בְּכוֹרַת) is mistranslated as '初熟之物' (firstfruits), and 'Aphiah' (אֲפִיחַ) is transliterated as '亞非雅' but the final 'son of a Benjamite' (אִישׁ יְמִינִי) is mistranslated as '右邊之人' (right-side person). These are not proper name transliterations but literal translations of the meanings of the names, which changes the identity of the persons."
1SA,10,26,"mistranslation: The Hebrew 'גִּבְעָ֑תָה' is a place name (Gibeah), not '小山丘' (small hill). The Chinese renders it as a common noun, losing the proper place name.; mistranslation: The Hebrew 'הַחַיִל' means 'the army' or 'the mighty men' (a group of people), but the Chinese translates it as '力量' (strength/power), changing the subject from people to an abstract force."
1SA,11,1,"name_swap: The Hebrew proper name נָחָשׁ (Nahash, the Ammonite king) is transliterated as '蛇' (snake) instead of being kept as a personal name. This changes the identity of the character from a named king to a common animal, which would mislead a Chinese reader.; mistranslation: The place name יָבֵשׁ גִּלְעָד (Jabesh-gilead) is rendered as '基列的約別士' (Jabesh of Gilead), but the Hebrew is a single compound place name 'Jabesh-gilead'; the rendering splits it awkwardly and the transliteration '約別士' is not standard, though the meaning is still recognizable. The main issue is the name swap of Nahash."
1SA,12,6,"mistranslation: The Hebrew says 'the LORD who made Moses and Aaron' (עָשָׂה אֶת מֹשֶׁה וְאֶת אַהֲרֹן), i.e., who appointed/established them, but the Chinese renders it as 'the one who created Moses and Aaron' (創造摩西和亞倫), which could imply physical creation rather than appointing/establishing their roles. This changes the meaning.; omission: The Hebrew includes 'and who brought your fathers up from the land of Egypt' (וַאֲשֶׁר הֶעֱלָה אֶת אֲבֹתֵיכֶם מֵאֶרֶץ מִצְרָיִם). The Chinese omits this entire clause, losing a substantive part of the verse."
1SA,12,11,"name_swap: The Hebrew has 'בְּדָן' (Bedan), a personal name, but the Chinese renders it as '比但人' (people of Bedan), adding '人' (people) which changes the proper name into a gentilic/group designation."
1SA,13,21,"mistranslation: The Hebrew 'פִים' (pim) is a unit of weight/currency, not '口' (mouth). The phrase 'הַפְּצִירָה פִים' means 'the pim (a fixed weight) for the mattocks/ploughshares', i.e., a set price/weight for sharpening. The Chinese '石匠的口' (stone mason's mouth) misinterprets 'פִים' as 'mouth' and adds '石匠' (stone mason) which is not in the Hebrew. This changes the meaning from a price/weight for tools to an unrelated phrase."
1SA,14,24,"mistranslation: Hebrew 'וְאִישׁ יִשְׂרָאֵל נִגַּשׂ' means 'And the men of Israel were hard-pressed/distressed' (or 'were urged/oppressed'), not 'there was a man of Israel who came forward' (有一人前來). The Chinese adds a person coming forward that is not in the Hebrew and misrenders the verb."
1SA,14,40,"mistranslation: Hebrew 'לְעֵבֶר אֶחָד' means 'on one side' (i.e., one party/group in the lot-casting), not '以巴衛' (a place name). The Chinese renders it as a proper noun '以巴衛', which is an addition/mistranslation that changes the meaning."
1SA,14,49,"mistranslation: The Hebrew names 'יִשְׁוִי' (Ishvi) and 'מַלְכִּי־שׁוּעַ' (Malchi-shua) are personal names of Saul's sons, but the Chinese renders them as '以實衛人' and '米基書雅人', adding the suffix '人' (person/people), which changes the meaning from proper names to gentilic/ethnic designations. This is a mistranslation of the names."
1SA,15,22,"omission: The Hebrew phrase 'הַחֵפֶץ לַֽיהוָה' means 'Does YHWH delight' (a rhetorical question), but the Chinese renders it as a statement '耶和華喜悅' without the interrogative force. This changes the verse from a rhetorical question to a declarative statement.; addition: The Chinese adds '心意歸向祂' (heart turns to Him), which has no basis in the Hebrew text. The Hebrew only says 'Does YHWH delight in burnt offerings and sacrifices as in obeying the voice of YHWH?' The added phrase introduces a concept not present in the original."
1SA,15,28,"mistranslation: Hebrew 'לְרֵעֲךָ' means 'to your companion/neighbor/friend', not '弟兄' (brother). The Chinese adds a familial relationship not present in the Hebrew."
1SA,16,1,"mistranslation: The Chinese renders 'וְלֵךְ אֶֽשְׁלָחֲךָ' as '去我那裡差遣你' ('go to me, I will send you'), which adds '我那裡' (to me) not present in the Hebrew. The Hebrew simply says 'go, I will send you' (וְלֵךְ אֶֽשְׁלָחֲךָ), meaning 'go, for I will send you' or 'go, I will send you' — the 'to me' is an addition that changes the sense of the command."
