book,chapter,verse,issues
1KI,2,23,"negation: The Hebrew 'כִּי בְנַפְשׁוֹ דִּבֶּר' means 'for he has spoken this word against his own life' (i.e., Adonijah has endangered himself by his request). The Vietnamese adds 'đã không nói' ('has not spoken'), inserting a negation that reverses the meaning: it says 'if Adonijah has not spoken this word against his own life,' whereas the Hebrew affirms that he did speak it. This changes the sense of the oath."
1KI,3,26,"mistranslation: The Hebrew text has only the mother of the living child speaking, pleading to give the living child to the other woman and not kill it. The Vietnamese adds a second speaker ('Nhưng người kia lại nói') attributing the final statement 'Đứa trẻ cũng không phải của tôi, cũng không phải của bà, hãy chia ra' to the other woman, but in the Hebrew this final clause is part of the same woman's speech ('và người này nói: ...'), describing her own words, not a response from the other woman. This changes who is speaking and the narrative flow.; omission: The Hebrew phrase 'וְזֹאת אֹמֶרֶת' ('and this one was saying') is not rendered; the Vietnamese omits the explicit marker that the same woman continues speaking, contributing to the misattribution of the final clause."
1KI,4,32,"mistranslation: Hebrew 'חֲמִשָּׁה וָאָלֶף' means 'a thousand and five' (1005), not 'năm ngàn' (5000). The Vietnamese rendering 'năm ngàn bài' incorrectly translates the number as 5000 instead of 1005."
1KI,6,26,"mistranslation: The Hebrew 'כְּרוּב' (keruv) is a cherub, a winged angelic being, not a 'bồ câu thiêng' (sacred dove). This changes the identity of the being described."
1KI,6,32,"mistranslation: The Hebrew 'כְּרוּבִים' means 'cherubim' (angelic figures), but the Vietnamese renders it as 'trái tim' (hearts), which is a mistranslation of a key term."
1KI,7,1,"mistranslation: The Hebrew says 'mười ba năm' (13 years), but the Vietnamese says 'ba mươi ba năm' (33 years). The number is wrong."
1KI,8,7,"mistranslation: The Hebrew 'כְּרוּבִים' (cherubim) is translated as 'con trâu thiêng' (sacred buffalo), which is a different creature. The cherubim are angelic beings, not buffalo."
1KI,8,34,"omission: The Vietnamese text entirely omits the Hebrew verse and instead states that the passage is not part of 1 Kings 8:34, which is a factual error and a complete omission of the verse's content."
1KI,8,48,"mistranslation: The Hebrew 'בְּכָל לְבָבָם וּבְכָל נַפְשָׁם' means 'with all their heart and with all their soul' (two distinct elements). The Vietnamese renders it as 'hết lòng, hết lòng trọn linh hồn mình' which repeats 'hết lòng' (with all heart) twice and adds 'trọn' (whole) before 'linh hồn' (soul), making it 'with all heart, with all heart whole soul' — this is a mistranslation/duplication that changes the meaning from two parallel phrases to a redundant one.; number_person_tense: The Hebrew 'בָּנִיתִי' (I have built) is first person singular (the speaker, Solomon). The Vietnamese says 'tôi đã xây dựng' (I have built), which is correct in person, but the context of the verse is a prayer where the speaker refers to the temple he built. However, the issue is that the Vietnamese 'tôi' is correct, so this is not an error. The main issue is the duplication of 'hết lòng'."
1KI,10,12,"mistranslation: The Hebrew 'עֲצֵי הָאַלְמֻגִּים' refers to 'almug wood' (a type of precious wood, likely sandalwood or algum), not 'cây bá hương' (cedar/cypress). The Vietnamese translation incorrectly identifies the wood as cedar, which is a different tree species."
1KI,12,25,"name_swap: The Hebrew text says 'Giê-rô-bô-am' (יָרָבְעָם), but the Vietnamese renders 'Ê-xác' (Jeroboam vs. a different name). This is a name swap."
1KI,12,30,"addition: The Vietnamese adds 'để thờ lạy' (to worship), which is not present in the Hebrew text. The Hebrew only says the people went before the one (image) as far as Dan, without explicitly stating the purpose of worship."
1KI,13,26,"mistranslation: The Hebrew says 'וַיִּשְׁמַע הַנָּבִיא אֲשֶׁר הֱשִׁיבוֹ מִן הַדֶּרֶךְ' — 'the prophet who had brought him back from the way heard'. The Vietnamese renders this as 'Người thầy tiên tri đã gọi ông trở lại từ con đường nghe thấy điều đó' — 'The prophet teacher who had called him back from the way heard that thing'. This misplaces the relative clause: in Hebrew, the prophet is the one who brought him back, and he heard; in Vietnamese, the phrase 'nghe thấy điều đó' is awkwardly attached to 'con đường' (the way), making it sound like the way heard, and the subject/verb relationship is confused. The meaning is distorted: it should be 'The prophet who had brought him back from the way heard [it]'."
1KI,14,24,"mistranslation: The Hebrew 'קָדֵשׁ' (qadesh) refers to a male temple prostitute (or male cult prostitute), not a female prostitute. The Vietnamese 'phường kỹ nữ đĩ điếm' means 'female prostitutes/harlots', which changes the gender and meaning of the term."
1KI,15,1,"name_swap: The Hebrew name is אֲבִיָּם (Abijam), but the Vietnamese renders it as 'A-bi-ram', which swaps the name to 'Abiram' (אֲבִירָם), a different person."
1KI,16,28,"name_swap: The Hebrew says Omri was buried in Samaria (בְּשֹׁמְרוֹן), but the Vietnamese says 'tại Si-chem' (Shechem), which is a different place name."
1KI,17,5,"name_swap: The Hebrew place name כְּרִית (Kerith) is rendered as 'Xê-rit', which is a different name. The correct Vietnamese transliteration should be 'Kê-rít' or similar, not 'Xê-rit'."
1KI,17,22,"name_swap: The Hebrew has 'Ê-li (Ê-li-ah / Elijah)', but the Vietnamese renders 'Ê-li-sê' (Elisha), a different person."
1KI,17,23,"name_swap: The Hebrew text has 'Ê-li-gia' (Elijah) as the subject, but the Vietnamese translation says 'Ê-li-sê' (Elisha), a different person."
1KI,18,20,"name_swap: The Hebrew subject is Ahab (אַחְאָב), but the Vietnamese renders 'Ê-li' (Elijah), swapping the actor.; omission: The Hebrew 'bə-ḵol bənê yiśrā'ēl' means 'throughout all the sons/people of Israel'; the Vietnamese 'khắp các chi phái Ít-ra-en' (throughout all the tribes of Israel) narrows 'sons/people' to 'tribes', a substantive change in scope."
1KI,18,30,"name_swap: The Hebrew text says 'Ê-li-gia' (Elijah), but the Vietnamese renders 'Ê-li-sai' (Elisha), a different person."
1KI,18,31,"name_swap: The Hebrew text says 'Ê-li-gia' (Elijah), but the Vietnamese renders 'Ê-li-sai' (Elisha), a different person."
1KI,18,36,"name_swap: The Hebrew has 'אַבְרָהָם' (Abraham), but the Vietnamese renders it as 'Áp-ram' (Abram), which is a different name/person in the biblical narrative."
1KI,19,2,"mistranslation: The Hebrew 'אָשִׂים אֶת נַפְשְׁךָ' is first-person singular ('I will make your life'), but the Vietnamese renders it as 'ta không khiến mạng sống ngươi' with 'ta' (I) — this is correct. However, the Hebrew has no negation; the phrase is a positive oath 'I will make your life like the life of one of them.' The Vietnamese adds 'không' (not), reversing the meaning to 'if I do not make...' — this is a negation error."
1KI,19,17,"name_swap: The Hebrew has חֲזָאֵל (Hazael), but the Vietnamese renders it as 'Hách-ên-ni-ên' (Hach-en-ni-en), which appears to be a different name (possibly a conflation with 'Hach-en-ni' or an error). The correct Vietnamese rendering should be 'Ha-xa-ên' or similar for Hazael."
1KI,20,3,"name_swap: The Hebrew says 'Ben-hadad' (בֶּן הֲדַד) said this, but the Vietnamese renders it as 'Đức Giê-hô-va' (the LORD), swapping the speaker from Ben-hadad to the LORD."
1KI,20,10,"omission: The Hebrew text does not mention 'vua Ít-ra-en' (the king of Israel) as the recipient of the message; it only says 'he sent to him' (אֵלָיו), referring to the previously mentioned king of Israel. The Vietnamese adds 'vua Ít-ra-en' which is an addition, but it is contextually implied. However, the main issue is the omission of the phrase 'to all the people who are at my feet' (לְכָל הָעָם אֲשֶׁר בְּרַגְלָי) — the Vietnamese says 'mỗi người theo tôi' (each person following me), which captures the idea but drops the explicit 'all the people' and the phrase 'at my feet' (under my command). This is a minor omission but changes the nuance of the claim."
1KI,20,22,"mistranslation: The Hebrew 'וַיִּגַּשׁ הַנָּבִיא' means 'the prophet drew near/approached', but the Vietnamese says 'Đức Chúa Trời đến' ('God came'), substituting 'God' for 'the prophet'."
1KI,21,7,"mistranslation: The Hebrew 'אַתָּה עַתָּה תַּעֲשֶׂה מְלוּכָה עַל יִשְׂרָאֵל' is a rhetorical statement: 'You now exercise kingship over Israel' (i.e., you are king, so act like it). The Vietnamese renders it as a question 'Ông có thực sự đang cai trị vương quốc Y-sơ-ra-ên không?' ('Are you really ruling the kingdom of Israel?'), which changes the meaning from an assertion to a doubting question, altering the force and content of the verse.; name_swap: The Hebrew 'הַיִּזְרְעֵאלִי' refers to Naboth as 'the Jezreelite' (from Jezreel). The Vietnamese renders it as 'người Y-xơ-ra-en' ('the Israelite'), swapping the place name Jezreel for Israel, which changes the identity of Naboth."
1KI,21,20,"name_swap: The Hebrew name אֵלִיָּהוּ (Elijah) is rendered as 'Ê-li-sai' (Elisha) in the Vietnamese, which is a different person."
1KI,22,7,"name_swap: The Hebrew text has Jehoshaphat (יְהוֹשָׁפָט) speaking, but the Vietnamese renders it as 'Đa-vít' (David), which is a different person."
1KI,22,41,"name_swap: The Hebrew says 'Giô-sa-phát' (Jehoshaphat) as the son of Asa, but the Vietnamese says 'Ê-xa' (Esau/other name), which is a different name."
2KI,1,7,"mistranslation: Hebrew 'מִשְׁפַּט הָאִישׁ' means 'the manner/custom/appearance of the man' (i.e., what he looked like or how he was dressed), but Vietnamese 'có hình dạng như thế nào' is acceptable; however, the Hebrew 'מֶה מִשְׁפַּט' is 'what was the manner' — the Vietnamese 'hình dạng' (shape/appearance) is a reasonable rendering, so not a flag. The real issue: Hebrew has 'וַיְדַבֵּר אֲלֵהֶם' (he spoke to them) and 'וַיְדַבֵּר אֲלֵיכֶם' (he spoke to you) — the Vietnamese renders both as 'nói với họ' and 'nói với các ngươi' correctly. The verb 'עָלָה' (went up) is rendered 'đã lên' — correct. The phrase 'אֶת הַדְּבָרִים הָאֵלֶּה' (these words) is rendered 'những lời này' — correct. The only potential issue: 'מִשְׁפַּט' is more 'manner/custom' than 'hình dạng' (shape), but this is a stylistic choice, not a factual error. However, the Hebrew 'מֶה מִשְׁפַּט הָאִישׁ' is a question about the man's appearance/description, and 'hình dạng' captures that. No substantive error. Verdict should be OK."
2KI,2,11,"name_swap: The Hebrew name אֵלִיָּהוּ (Elijah) is rendered as 'Ê-li-a', which is a different name (Elisha in Vietnamese is commonly 'Ê-li-sê'). This swaps the prophet's name."
2KI,4,16,"mistranslation: The Hebrew 'וַיֹּאמֶר' (and he said) is rendered as 'Đức Giê-hô-va phán' (The LORD said), but the subject in the Hebrew is the man of God (Elisha), not the LORD. This changes who is speaking."
2KI,4,28,"mistranslation: The Hebrew 'הֲלֹא אָמַרְתִּי לֹא תַשְׁלֶה אֹתִי' means 'Did I not say, Do not mislead me?' (i.e., 'Do not deceive me' or 'Do not mock me'). The Vietnamese 'Tôi chẳng nói: Đừng làm tôi buồn khổ sao?' renders 'תַשְׁלֶה' as 'làm tôi buồn khổ' (make me sad/afflict me), which changes the meaning from 'deceive/mock/mislead' to 'cause grief/suffering'. This is a substantive semantic shift in the verb's meaning."
